,Timestamp,Unnamed: 1,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
98,2023-05-27,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
99,2023-05-27,06:00:00,2,4.75,4.12,5.19,2.92,1.06,4.55,-1.38,-3.13,1.69,2.15,-4.53,4.27,338.27,2.83,357.91,27.67,-70.13,62.19,0.25,0.1,13.1,429.51,376.8,563.0,127850,22563,645987
100,2023-05-27,12:00:00,2,4.75,4.51,5.17,3.82,2.77,4.43,-2.24,-3.33,-0.75,0.13,-2.99,3.73,329.42,310.52,349.81,1.61,-39.52,46.79,0.11,0.1,12.46,417.73,392.65,562.8,118424,41998,602503
101,2023-05-27,18:00:00,0,4.63,4.14,4.9,3.37,1.16,4.21,-1.87,-3.26,1.48,-2.58,-3.98,-0.25,332.64,2.79,355.91,-33.42,-62.91,-3.02,0.1,0.1,1.17,436.06,394.05,497.28,88773,20678,445782
102,2023-05-28,00:00:00,0,4.92,3.68,5.57,1.41,-1.14,3.12,0.72,-1.13,2.78,-4.55,-5.34,-2.5,36.46,0.23,358.73,-67.26,-80.2,-42.28,0.1,0.1,0.26,454.3,416.03,491.1,37471,11609,337184
103,2023-05-28,06:00:00,0,5.29,4.54,5.77,0.98,-1.48,4.0,-1.15,-4.84,3.04,-4.81,-5.64,-0.21,330.74,4.06,355.69,-64.85,-84.9,-2.36,0.1,0.1,0.52,449.5,402.32,473.59,56028,19246,200661
104,2023-05-28,12:00:00,0,4.61,3.48,5.76,2.92,-1.03,5.07,-1.34,-4.31,1.47,2.2,-4.79,4.75,332.49,1.44,358.65,29.09,-59.55,77.56,1.29,0.1,2.55,417.7,388.58,451.67,75646,22483,238453
105,2023-05-28,18:00:00,0,4.77,2.38,5.67,2.23,-2.33,4.01,-2.87,-4.86,4.22,0.04,-4.46,3.78,327.97,3.0,353.77,0.64,-56.75,48.65,1.28,0.24,2.49,423.37,385.74,462.5,69599,31641,240265
106,2023-05-29,00:00:00,0,4.67,3.98,4.92,3.14,0.66,4.25,-3.2,-4.3,-1.22,0.49,-2.62,2.76,314.74,280.1,343.19,5.9,-34.54,35.66,1.23,0.15,2.07,390.61,372.02,444.76,42883,20741,175872
107,2023-05-29,06:00:00,0,4.96,4.55,5.3,2.06,-1.84,4.72,-3.39,-5.11,-1.18,2.06,-1.23,4.25,301.91,242.23,345.67,24.13,-14.95,55.27,0.91,0.12,2.35,392.48,360.34,429.44,38209,18528,199565
108,2023-05-29,12:00:00,0,5.05,4.34,6.27,4.3,0.9,5.99,-1.4,-4.3,3.0,0.53,-3.77,4.65,344.49,0.92,358.76,6.09,-38.19,62.72,0.96,0.1,3.04,379.16,354.61,428.32,57786,22330,235340
109,2023-05-29,18:00:00,0,5.78,4.65,6.24,2.16,-0.42,4.82,-4.48,-5.93,2.92,2.03,-3.52,4.61,301.73,27.07,348.67,19.83,-41.05,50.67,1.75,0.1,3.51,379.19,363.16,425.34,19495,10047,194394
110,2023-05-30,00:00:00,0,6.54,6.05,6.85,0.78,-1.41,4.91,-5.14,-6.52,-2.63,3.66,0.26,5.73,284.63,252.53,330.0,34.13,2.24,59.2,2.29,0.35,3.98,379.09,337.93,401.77,14358,10055,34757
111,2023-05-30,06:00:00,0,7.2,6.74,7.45,-0.7,-3.65,1.31,-5.67,-7.09,-2.69,4.27,-0.73,6.49,259.84,227.17,285.57,36.51,-6.29,64.28,0.84,0.1,3.13,381.15,366.71,396.47,12748,10011,45249
112,2023-05-30,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
113,2023-05-30,18:00:00,2,5.15,3.21,6.04,1.0,-3.16,3.72,-3.88,-5.6,3.06,-2.48,-5.04,2.43,283.39,20.95,340.08,-28.32,-82.44,34.92,3.83,0.34,5.59,387.94,367.5,409.5,50375,25287,123973
114,2023-05-31,00:00:00,1,7.42,4.99,8.27,1.99,-1.0,7.17,-5.2,-7.22,-1.99,-0.22,-6.79,5.4,296.26,253.92,336.62,-1.98,-72.58,45.6,4.29,1.45,6.29,379.1,337.6,394.4,30765,7880,68858
115,2023-05-31,06:00:00,1,6.98,5.17,7.61,2.82,-2.26,5.53,-4.83,-7.31,-1.02,0.42,-5.75,6.78,295.48,237.73,342.75,3.58,-70.28,67.57,4.21,1.5,6.35,376.5,350.3,390.8,44837,9318,80500
116,2023-05-31,12:00:00,1,6.9,5.46,7.54,2.6,-4.94,6.45,-5.01,-7.26,3.47,-1.75,-6.91,4.62,293.18,114.79,338.01,-14.61,-74.71,42.26,5.28,3.15,6.81,376.9,368.7,403.1,59479,37116,129558
117,2023-05-31,18:00:00,1,7.52,5.9,8.59,2.53,-3.03,5.74,-2.97,-7.85,4.82,-4.88,-7.89,5.21,314.21,9.26,350.21,-43.09,-86.8,39.41,6.14,4.32,7.29,394.6,371.1,412.3,72408,50490,132778
118,2023-06-01,00:00:00,1,7.46,6.25,9.33,4.06,-1.68,7.61,-0.58,-7.32,5.19,-3.42,-9.22,5.18,345.55,1.46,358.77,-27.21,-82.93,49.01,6.77,5.24,8.12,404.9,385.4,437.7,103041,77776,172173
119,2023-06-01,06:00:00,1,7.36,2.48,8.99,2.59,-3.96,5.44,-4.6,-7.1,4.8,0.73,-7.61,6.85,304.17,3.77,348.08,6.49,-61.15,74.37,6.22,3.24,9.52,432.8,410.6,474.4,131648,76778,313254
120,2023-06-01,12:00:00,1,4.72,3.91,6.79,2.72,-0.8,4.54,-2.3,-4.19,0.76,-2.47,-6.2,1.54,322.18,1.1,358.91,-32.3,-76.27,19.39,6.39,3.08,7.59,474.9,432.3,493.7,227458,132163,289101
121,2023-06-01,18:00:00,1,4.64,4.15,5.19,3.83,1.82,4.49,-1.77,-3.96,0.19,-1.84,-3.16,1.0,333.67,1.98,358.37,-23.57,-40.15,12.65,3.76,3.08,6.65,444.5,429.0,477.7,148797,82577,249765
122,2023-06-02,00:00:00,1,3.96,3.01,5.0,2.33,-1.91,3.85,-2.17,-4.84,1.58,-1.98,-3.62,-0.07,315.98,3.61,358.12,-28.72,-66.87,-1.27,4.24,3.48,4.97,415.9,391.1,444.9,67113,49179,154737
123,2023-06-02,06:00:00,1,3.78,2.81,4.08,2.53,-0.2,3.55,-2.47,-3.5,-1.05,-0.53,-2.98,1.38,314.44,265.61,342.47,-8.51,-60.5,21.86,3.18,2.22,4.68,387.1,381.1,399.1,49436,39246,63476
124,2023-06-02,12:00:00,1,3.61,3.11,3.87,3.18,1.43,3.61,-1.68,-2.89,-0.56,0.15,-2.13,1.54,332.58,298.07,350.68,2.33,-40.03,26.24,2.06,1.09,2.74,382.0,376.2,389.1,55171,39894,70689
125,2023-06-02,18:00:00,1,3.47,3.03,3.7,0.57,-1.73,2.36,-2.63,-3.4,-0.86,-1.55,-3.23,0.68,278.91,215.42,321.94,-26.01,-67.71,11.48,1.48,0.14,2.76,367.6,349.6,406.4,31902,5088,57192
126,2023-06-03,00:00:00,1,4.64,2.35,5.96,0.42,-1.99,2.65,3.59,-2.63,5.86,2.38,-2.28,3.97,77.24,57.08,316.73,31.83,-40.72,74.82,1.34,0.13,4.69,357.5,341.3,423.9,8047,5000,76909
127,2023-06-03,06:00:00,1,4.62,1.9,5.85,0.21,-1.4,1.64,4.01,-1.45,5.8,2.1,-2.76,4.55,84.44,13.79,337.96,31.44,-30.46,86.92,2.04,0.65,4.62,344.4,327.7,464.2,11269,6348,187111
128,2023-06-03,12:00:00,1,2.15,1.2,2.69,0.22,-1.75,1.61,0.29,-2.26,1.48,1.49,-2.22,2.48,39.46,0.73,357.77,57.81,-78.9,84.83,5.53,2.54,18.59,320.5,296.9,379.0,19862,14782,1140532
129,2023-06-03,18:00:00,1,3.96,2.28,8.25,1.08,-2.03,3.59,-2.39,-6.22,1.43,1.32,-2.86,8.1,294.23,2.62,354.33,19.25,-37.49,82.9,7.36,2.88,9.86,325.0,297.1,343.6,13562,7933,58179
130,2023-06-04,00:00:00,1,7.76,6.32,8.73,-2.79,-5.57,2.31,5.68,-2.07,7.26,0.25,-6.9,8.57,106.33,7.0,354.11,1.77,-69.68,82.03,10.11,6.37,21.49,330.8,318.1,352.1,20745,12711,61005
131,2023-06-04,06:00:00,1,8.26,5.82,9.85,-1.37,-8.14,1.93,-4.02,-8.66,4.41,0.49,-6.6,9.62,240.92,48.29,289.27,3.65,-56.82,82.88,15.78,5.96,24.65,338.1,310.3,357.3,40759,21531,88370
132,2023-06-04,12:00:00,1,10.1,8.13,11.84,-1.33,-5.11,1.28,-5.18,-11.55,-1.43,7.44,-11.46,9.78,254.8,216.43,290.25,47.77,-76.24,78.09,8.21,4.85,13.76,338.1,324.1,348.9,19378,10930,35097
133,2023-06-04,18:00:00,1,8.23,2.01,10.5,-2.27,-8.84,2.42,1.88,-9.1,9.69,0.9,-8.84,6.02,153.53,76.53,288.9,6.9,-77.16,76.13,5.19,2.4,10.82,361.4,337.2,377.8,60629,11838,174114
134,2023-06-05,00:00:00,1,7.94,7.21,8.67,-7.37,-8.04,-4.03,2.9,-1.4,6.03,-0.97,-3.42,2.47,160.97,122.98,189.29,-7.0,-27.96,17.32,2.36,0.75,3.69,364.8,328.7,450.2,82769,5000,186188
135,2023-06-05,06:00:00,1,8.03,6.51,8.82,-4.62,-6.5,1.02,5.55,3.6,7.98,2.15,-4.61,5.33,124.56,76.23,147.46,15.53,-43.02,48.9,6.36,1.8,8.61,421.6,399.5,451.5,105343,64095,150397
136,2023-06-05,12:00:00,1,8.97,7.61,9.61,-5.23,-6.13,-1.94,6.63,4.56,7.85,2.92,-3.32,6.07,126.67,108.61,137.4,18.86,-26.47,46.21,5.17,3.26,8.12,400.4,374.0,412.6,82957,52933,110358
137,2023-06-05,18:00:00,1,9.24,7.23,10.71,-4.94,-6.77,1.74,6.78,1.96,8.77,3.3,-5.91,7.4,119.28,47.97,141.17,19.69,-45.42,70.52,5.74,3.39,10.24,372.7,345.7,393.3,59790,30983,102448
138,2023-06-06,00:00:00,1,7.87,5.1,9.02,-0.23,-4.58,2.92,4.04,-4.43,8.6,4.74,-7.55,8.27,94.85,27.8,322.16,36.54,-78.98,73.16,7.0,4.28,11.09,368.2,341.7,388.1,60577,30217,95881
139,2023-06-06,06:00:00,1,6.34,3.46,8.97,-1.4,-5.65,4.25,4.18,-1.68,8.7,-1.38,-4.48,3.75,100.83,1.89,353.02,-12.02,-60.21,28.38,4.86,2.1,6.67,391.2,371.4,423.1,100409,57385,155981
140,2023-06-06,12:00:00,1,4.68,1.82,5.95,-2.36,-4.46,2.59,2.9,-1.87,4.94,2.22,-1.68,4.38,123.64,26.35,310.12,29.11,-23.46,76.42,2.49,1.24,5.34,391.9,377.9,418.1,76685,48677,131540
141,2023-06-06,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
142,2023-06-07,00:00:00,2,5.25,4.73,5.78,-1.83,-4.0,0.41,4.61,1.72,5.73,1.03,-2.59,3.9,111.7,83.73,148.88,11.05,-27.56,49.67,2.32,0.54,5.09,344.73,324.56,463.6,29496,6781,242576
143,2023-06-07,06:00:00,0,4.71,4.09,5.61,-2.86,-4.58,-0.04,3.19,-1.5,4.97,-0.87,-4.18,2.46,134.75,89.29,215.51,-10.71,-60.25,32.6,1.56,0.67,3.32,327.8,318.46,346.85,30574,21764,70024
144,2023-06-07,12:00:00,0,4.47,3.56,5.04,-1.82,-4.59,0.73,3.47,-1.04,4.52,-0.5,-3.78,3.39,120.89,79.07,192.2,-6.71,-50.54,48.18,2.21,1.4,4.09,334.21,321.44,348.11,33142,15235,60626
145,2023-06-07,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
146,2023-06-08,00:00:00,2,8.01,6.96,9.1,-1.49,-6.87,6.24,7.16,0.81,8.72,0.58,-4.94,5.51,100.47,14.03,166.77,3.94,-44.91,41.14,5.24,1.17,8.06,364.5,321.2,419.5,45456,9985,126984
147,2023-06-08,06:00:00,2,6.22,5.09,7.19,-5.13,-6.78,-3.32,1.06,-2.54,3.9,-2.8,-5.51,0.93,170.16,121.09,207.97,-25.12,-55.88,10.02,2.84,1.09,4.73,335.95,326.4,459.0,63159,10162,207746
148,2023-06-08,12:00:00,0,5.12,3.55,5.78,-4.34,-5.76,-1.89,1.77,-0.67,4.47,-0.45,-1.75,1.95,153.44,116.82,186.58,-4.93,-20.37,33.25,4.03,2.49,5.74,342.61,331.9,348.98,56007,28260,107013
149,2023-06-08,18:00:00,0,5.1,3.48,5.65,-3.27,-4.54,1.49,3.1,0.93,5.29,1.45,-3.81,3.23,130.45,69.81,164.37,17.0,-44.46,45.06,3.39,1.66,5.58,327.96,312.82,344.73,40619,18493,71925
150,2023-06-09,00:00:00,0,4.93,4.56,5.43,-2.61,-3.97,1.13,3.82,2.11,4.96,0.13,-4.76,2.89,119.79,60.39,140.26,1.52,-64.82,34.89,2.12,0.72,4.76,310.55,295.0,339.39,33063,20360,48070
151,2023-06-09,06:00:00,0,3.8,3.15,4.7,-2.28,-3.95,0.34,3.06,2.24,3.63,0.35,-1.04,1.53,121.92,82.49,149.14,5.19,-13.03,28.34,2.14,0.45,3.33,283.52,274.75,313.54,18555,12262,47154
152,2023-06-09,12:00:00,0,4.9,3.7,6.36,-2.67,-4.63,-0.75,3.11,-0.51,4.38,-0.96,-5.06,0.83,135.47,107.82,212.25,-11.32,-79.55,12.13,4.59,0.43,7.85,285.67,274.87,360.36,17821,10538,257063
153,2023-06-09,18:00:00,0,3.52,1.34,5.35,0.67,-1.97,3.16,-1.25,-3.67,1.53,1.35,-5.25,4.53,298.0,4.61,350.19,28.53,-80.82,82.43,4.5,1.55,9.64,303.47,291.98,321.95,24105,13584,61461
154,2023-06-10,00:00:00,0,3.58,1.3,4.68,1.05,-1.26,2.29,-1.64,-3.98,3.31,2.46,-2.95,3.93,310.72,2.16,357.42,41.52,-76.51,75.76,3.16,1.93,6.7,309.5,294.63,317.92,26399,17832,39522
155,2023-06-10,06:00:00,0,4.47,1.15,5.77,0.37,-1.59,2.17,-3.63,-5.45,1.51,-0.63,-3.62,2.92,282.39,46.98,347.57,-10.79,-51.25,47.49,4.42,2.09,6.57,306.48,291.44,321.85,27547,18165,54289
156,2023-06-10,12:00:00,0,4.01,1.3,5.17,-0.05,-2.1,2.35,-3.56,-4.8,1.01,0.29,-3.06,2.44,271.53,80.62,312.29,4.17,-48.13,71.74,5.62,2.89,8.16,309.9,301.89,320.09,22491,15529,41267
157,2023-06-10,18:00:00,0,2.93,1.77,10.91,0.49,-1.1,3.41,-2.81,-4.68,-0.03,-0.01,-2.28,10.14,284.78,34.16,345.29,-0.24,-56.35,75.23,10.22,5.1,22.72,315.88,308.67,328.29,22701,14129,57259
158,2023-06-11,00:00:00,0,12.42,6.17,15.17,-2.56,-6.29,4.27,7.42,-5.39,14.13,5.9,-9.18,14.87,95.23,8.59,341.8,29.84,-75.31,87.32,7.34,4.06,18.98,359.37,319.56,395.69,64620,17526,211145
159,2023-06-11,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
160,2023-06-11,12:00:00,2,9.72,8.46,11.59,-4.57,-6.94,1.58,8.0,5.4,10.42,-0.31,-8.14,3.66,116.55,80.62,132.89,-2.03,-47.17,21.79,6.71,4.36,8.44,414.86,390.86,437.64,133289,106904,171438
161,2023-06-11,18:00:00,1,7.52,5.01,9.56,-4.51,-6.72,-0.09,5.09,-1.04,8.6,0.99,-3.17,5.63,133.88,89.4,189.64,7.11,-23.03,63.03,8.86,6.75,10.46,432.0,426.4,456.8,143150,118189,175011
162,2023-06-12,00:00:00,1,6.1,3.42,7.43,-4.46,-6.46,-0.73,1.89,-2.65,6.58,2.51,-0.76,5.63,153.92,98.08,215.74,24.85,-8.42,53.97,7.73,5.21,9.6,431.2,418.1,467.8,134026,111256,206812
163,2023-06-12,06:00:00,1,6.78,5.46,7.17,-5.49,-6.84,2.98,1.35,-5.82,6.77,2.03,-2.69,5.53,161.69,60.5,247.32,17.54,-25.15,51.78,6.03,4.16,7.26,447.2,432.8,465.3,177868,109571,219165
164,2023-06-12,12:00:00,1,7.21,5.81,8.15,-3.14,-6.18,2.78,6.2,-5.69,8.12,0.21,-4.43,4.87,126.01,65.49,246.04,1.65,-37.51,47.65,6.13,4.11,8.04,447.9,427.0,484.8,173369,122283,234606
165,2023-06-12,18:00:00,1,7.01,6.18,7.69,-2.99,-6.53,1.33,5.71,3.12,7.49,0.11,-4.19,4.8,113.44,76.06,151.42,0.86,-37.27,41.5,6.14,4.37,8.08,450.1,423.5,483.7,181024,109359,256806
166,2023-06-13,00:00:00,1,6.84,6.19,7.89,-1.02,-5.31,3.5,6.14,3.14,7.6,1.75,-2.54,5.36,99.37,60.63,134.61,14.03,-19.56,53.95,6.19,5.38,8.23,464.9,445.8,483.2,177237,136590,247029
167,2023-06-13,06:00:00,1,7.53,6.73,7.96,-3.05,-5.05,-0.29,6.64,5.04,7.69,-1.13,-3.23,1.5,113.91,92.19,132.38,-8.55,-25.67,11.19,5.47,4.04,5.99,450.2,428.9,464.6,160313,103215,198756
168,2023-06-13,12:00:00,1,6.44,5.32,6.92,-4.26,-6.61,1.47,4.12,-0.4,5.67,0.76,-6.01,4.29,136.25,67.91,183.74,6.57,-77.95,39.71,4.26,0.9,6.23,425.9,380.8,439.0,128525,22363,159774
169,2023-06-13,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
170,2023-06-14,00:00:00,2,5.91,4.1,6.44,-4.31,-6.32,0.66,1.55,-3.06,4.79,1.84,-4.47,5.74,157.64,61.55,214.32,18.28,-65.29,68.17,2.36,0.1,5.36,374.54,325.6,463.3,63790,5000,201369
171,2023-06-14,06:00:00,0,5.66,5.12,6.07,-4.05,-5.2,-1.29,-2.52,-4.7,4.56,1.14,-1.85,5.15,190.3,116.87,247.62,12.07,-19.44,66.98,2.59,1.1,3.8,351.96,332.19,366.29,47791,25857,91770
172,2023-06-14,12:00:00,0,5.53,5.14,5.94,-4.46,-5.53,-2.3,3.11,-0.06,5.16,-0.09,-2.7,2.72,146.56,113.94,179.89,-0.94,-30.8,29.09,1.36,0.81,2.74,339.83,320.59,364.01,40522,21303,104452
173,2023-06-14,18:00:00,0,5.77,5.31,6.03,-4.54,-5.88,-2.4,3.05,0.57,5.11,0.52,-2.6,3.39,145.07,114.64,173.92,5.19,-26.93,36.97,1.17,0.4,4.16,345.38,318.66,379.19,65520,22806,172461
174,2023-06-15,00:00:00,0,6.08,5.22,6.34,-4.97,-6.22,-1.05,1.39,-3.46,4.82,-2.15,-5.49,2.78,162.51,119.22,218.72,-20.83,-75.11,27.54,1.59,0.57,3.44,348.76,320.75,380.81,74194,21727,169177
175,2023-06-15,06:00:00,0,8.41,5.13,11.34,-6.28,-8.42,-2.95,4.36,1.04,6.68,-3.92,-8.07,3.96,147.39,122.99,169.63,-26.98,-48.91,35.52,4.74,0.68,20.89,363.2,313.34,390.23,44879,15971,160051
176,2023-06-15,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
177,2023-06-15,18:00:00,2,15.2,9.88,19.88,10.87,-3.87,14.87,-9.77,-13.54,8.45,-2.61,-10.77,14.17,314.48,86.9,341.49,-9.5,-44.54,73.37,5.04,0.17,14.2,492.7,424.93,709.32,265251,5000,841299
178,2023-06-16,00:00:00,0,8.19,5.29,12.65,4.15,-2.24,11.4,-3.86,-11.81,5.38,-4.39,-10.57,10.09,323.72,5.69,356.87,-33.68,-77.22,56.36,2.62,1.23,4.66,636.76,576.01,717.6,375407,240555,647077
179,2023-06-16,06:00:00,0,7.01,4.18,7.92,2.04,-4.91,6.82,-4.48,-7.39,3.46,-2.99,-6.49,5.09,300.13,2.25,353.54,-26.0,-71.49,66.78,2.29,1.54,3.11,662.57,629.71,738.69,345070,225412,508733
180,2023-06-16,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
181,2023-06-16,18:00:00,2,6.62,4.65,7.18,4.63,-5.13,6.83,-3.44,-6.78,3.37,-0.92,-3.43,1.23,316.51,0.17,358.99,-8.26,-32.17,12.27,0.93,0.1,1.94,610.5,477.4,684.31,208766,5000,421622
182,2023-06-17,00:00:00,2,5.08,3.79,6.42,1.37,-1.35,4.74,-4.32,-6.28,0.66,-0.04,-2.67,4.13,299.9,0.3,356.43,-0.41,-39.44,60.02,1.44,0.13,4.11,585.74,472.9,618.33,221347,10937,347085
183,2023-06-17,06:00:00,0,3.3,2.04,4.34,1.74,-0.7,3.74,-2.03,-4.12,2.88,0.08,-2.66,2.77,318.4,1.69,359.58,1.27,-69.21,56.54,1.07,0.52,1.51,568.69,546.2,581.08,187666,104891,252453
184,2023-06-17,12:00:00,0,3.08,2.07,3.96,1.55,-2.82,3.27,-1.51,-3.52,1.56,-1.34,-2.92,1.5,312.09,2.15,358.54,-27.17,-70.56,25.96,1.06,0.55,1.5,539.32,502.59,578.09,174807,93325,305782
185,2023-06-17,18:00:00,0,3.15,1.58,3.75,-0.5,-2.38,2.76,-1.09,-2.53,0.33,-2.69,-3.39,0.81,253.8,2.81,357.41,-57.76,-83.83,15.76,0.83,0.49,1.36,508.42,473.8,544.74,135049,64351,258137
186,2023-06-18,00:00:00,0,3.28,1.24,4.44,-0.69,-3.73,1.61,-1.01,-4.28,0.71,-1.05,-3.97,2.43,230.52,149.0,317.45,-22.9,-71.78,66.76,1.4,0.63,2.01,474.27,402.68,499.96,92051,39989,126473
187,2023-06-18,06:00:00,0,3.68,2.08,5.05,0.48,-1.66,2.61,-1.66,-4.74,0.03,-2.71,-4.0,-0.43,289.17,1.08,351.73,-47.33,-74.18,-5.37,0.56,0.26,1.37,388.97,373.51,406.34,38471,19668,72285
188,2023-06-18,12:00:00,0,5.48,4.69,6.05,-0.08,-2.82,1.8,-4.16,-5.07,0.37,-3.38,-5.69,0.51,265.45,164.68,295.87,-39.09,-78.02,5.86,0.89,0.32,3.35,388.06,373.05,400.38,29998,14118,56551
189,2023-06-18,18:00:00,0,5.56,4.08,5.95,1.5,-2.95,3.93,-4.24,-5.69,3.34,-2.63,-5.12,-0.01,286.59,129.54,316.99,-29.16,-73.69,-0.06,1.25,0.4,2.78,390.02,374.24,407.58,51890,24930,109624
190,2023-06-19,00:00:00,0,5.32,3.88,6.56,2.49,-0.78,5.22,-4.11,-6.17,3.47,0.32,-5.31,4.49,316.93,6.19,353.6,3.16,-78.59,61.4,2.6,0.82,5.07,387.49,375.03,408.72,73795,46764,165444
191,2023-06-19,06:00:00,0,6.91,5.96,7.79,4.56,1.43,6.84,-4.75,-6.81,0.64,0.0,-6.46,6.32,315.19,12.69,345.06,0.04,-74.32,66.79,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
192,2023-06-19,12:00:00,1,6.94,5.05,8.11,2.39,-2.43,7.0,-4.74,-7.53,1.68,-1.81,-5.89,5.28,300.28,0.97,356.76,-13.98,-80.07,54.4,4.92,1.48,10.76,422.3,384.79,466.3,152286,73909,231557
193,2023-06-19,18:00:00,1,5.03,4.14,5.76,-0.26,-5.21,2.81,-3.42,-5.32,0.05,-2.87,-4.39,2.44,266.59,177.58,328.21,-35.9,-57.94,30.16,7.17,6.65,10.65,456.8,448.6,501.7,207406,179227,382766
194,2023-06-20,00:00:00,1,7.09,4.94,7.64,1.91,-3.2,5.57,-5.78,-7.32,-0.52,-0.08,-4.52,5.15,287.78,190.45,339.01,-0.59,-64.13,47.46,6.54,1.26,8.69,449.2,419.6,475.1,176984,66936,377026
195,2023-06-20,06:00:00,1,7.44,7.05,7.86,1.42,-4.53,6.57,-6.51,-7.6,2.79,-0.07,-6.35,5.07,288.59,4.56,357.87,-0.52,-63.03,41.59,6.45,0.6,9.7,452.0,412.5,474.3,173730,15620,354347
196,2023-06-20,12:00:00,1,6.94,5.88,7.6,3.18,-0.42,6.5,-5.62,-6.66,0.42,0.51,-5.28,4.32,301.68,16.01,351.96,4.24,-52.74,38.43,3.25,0.95,5.92,409.3,395.9,444.8,75675,46053,373137
197,2023-06-20,18:00:00,1,5.99,4.43,7.08,2.95,-0.81,5.01,-1.49,-6.54,4.85,-2.76,-6.2,5.47,341.06,3.34,357.0,-29.54,-79.81,72.65,3.82,1.84,9.42,427.6,406.6,458.9,111925,56157,251429
198,2023-06-21,00:00:00,1,5.77,4.64,6.95,3.23,-1.79,5.88,3.21,-5.04,5.81,-0.25,-5.49,5.16,37.14,2.57,357.0,-2.51,-71.72,58.09,4.25,2.93,11.15,427.7,399.5,457.9,128124,74624,231645
199,2023-06-21,06:00:00,1,5.8,4.59,7.35,3.34,-0.93,5.44,0.57,-3.41,5.21,4.47,0.0,6.09,5.77,1.39,359.04,46.65,0.02,75.35,8.65,3.91,10.33,449.6,414.5,462.8,200517,119045,250642
200,2023-06-21,12:00:00,1,6.18,5.27,7.57,3.15,-0.92,5.03,0.93,-3.45,4.64,4.64,1.72,6.45,19.42,0.84,356.84,51.4,17.89,75.38,6.11,5.5,9.41,461.6,445.8,478.7,195419,168134,422924
201,2023-06-21,18:00:00,1,6.4,5.65,7.25,2.61,-1.11,5.73,-4.78,-6.95,2.32,-1.73,-6.71,4.84,305.63,2.09,355.8,-16.2,-79.27,51.09,5.88,5.04,8.91,466.7,456.4,484.5,190039,155551,414966
